file_name,clean,noise,snr
0872.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_232.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,0.41489346287107587
0873.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_233.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,7.879990864780314
0874.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_234.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,3.1746834219619284
0875.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_235.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-4.492272886793103
0876.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_236.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-1.8769480526761928
0877.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_237.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,9.319444576947951
0878.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_238.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,8.178478838203027
0879.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_239.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-4.45808014993033
0880.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_240.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-0.5605567613410116
0881.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_241.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-0.37850406823857163
0882.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_242.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,8.437854871974569
0883.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_243.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-4.605789244912717
0884.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_244.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-2.917828360308523
0885.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_245.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,10.998321707463788
0886.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_246.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-1.4291067589133277
0887.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_247.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,8.054922157037494
0888.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_248.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-0.23634437906546957
0889.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_249.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-3.011172144813097
0890.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_250.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-0.13655618001091874
0891.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_251.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,9.445338637113183
0892.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_252.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,12.113929362125717
0893.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_253.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,11.604397291339833
0894.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_254.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,2.943670592369097
0895.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_255.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,8.361702731412922
0896.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_256.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-0.9003140916835806
0897.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_257.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,0.8629546052202652
0898.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_258.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,12.926716370422394
0899.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_259.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-4.73996152978528
0900.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_260.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-3.2898293829106384
0901.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_261.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-0.842274897079454
0902.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_262.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-4.469355922523606
0903.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_263.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-1.3712912982040537
0904.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_264.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,6.6608312193938435
0905.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_265.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,3.4284910118499585
0906.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_266.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,12.853434221539498
0907.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_267.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,11.348871234768819
0908.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_268.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,1.8363470339575194
0909.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_269.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,0.1884686686258501
0910.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_270.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,2.5938481633453385
0911.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_271.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,6.805898850296154
0912.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_272.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,0.3612728164575252
0913.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_273.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,7.48297815698268
0914.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_274.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,3.188233043824809
0915.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_275.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,6.040943617039606
0916.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_276.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,3.7225305827063337
0917.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_277.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,0.889315190838353
0918.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_278.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,13.969066139243132
0919.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_279.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,10.272115883195216
0920.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_280.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-2.197736484670949
0921.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_281.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,12.369359517958255
0922.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_282.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,4.748623964990273
0923.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_283.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,12.891044537881829
0924.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_284.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,10.997105118946305
0925.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_285.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,3.5042700893846686
0926.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_286.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-4.550613833597652
0927.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_287.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,0.3735471876989216
0928.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_288.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,5.832684293217339
0929.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_289.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,7.669564396522945
0930.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_290.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,0.15775370866404614
0931.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_291.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-2.2128785185435174
0932.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_292.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,11.698604735985981
0933.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_293.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,14.688043614071042
0934.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_294.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,5.5138036460537165
0935.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_295.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-1.56641428303393
0936.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_296.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,0.44614653038737906
0937.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_297.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-4.632186469050666
0938.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_298.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,13.285976131209981
0939.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_299.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-2.6449783421971773
0940.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_300.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,6.530329510285071
0941.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_301.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,0.48110441374412005
0942.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_302.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,6.083560050315867
0943.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_303.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,8.028407767037285
0944.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_304.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,11.594836074144034
0945.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_305.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-0.8715745647879363
0946.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_306.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-4.780083426830391
0947.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_307.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-2.2622873986238545
0948.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_308.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,13.0003728369621
0949.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_309.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,12.477801551250305
0950.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_310.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,6.9482620434061655
0951.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_311.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,7.010337208673068
0952.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_312.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,8.30073349092511
0953.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_313.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-1.4925744275310082
0954.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_314.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,13.288238918499196
0955.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_315.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,3.3754104978414627
0956.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_316.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,2.662770564989949
0957.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_317.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,5.378354105656751
0958.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_318.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,-4.060680664498899
0959.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_319.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,-1.6743326248784118
0960.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl1/girl1_papercup_clean_320.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,9.76067232852741
0961.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_001.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-3.3440266414974706
0962.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_002.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,7.0630421893277635
0963.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_003.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-0.09301780637358092
0964.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_004.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,2.785912280839531
0965.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_005.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,0.7738747354139974
0966.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_006.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,2.1134543292989827
0967.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_007.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,9.380918103684909
0968.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_008.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,0.9424343124635008
0969.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_009.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,6.328092805937944
0970.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_010.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,4.521008043981993
0971.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_011.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,8.273423307252962
0972.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_012.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,13.73659478649516
0973.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_013.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,9.651441944205006
0974.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_014.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,-0.7011924281848643
0975.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_015.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-4.376337298774306
0976.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_016.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,0.2452808859965021
0977.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_017.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,6.901558614005097
0978.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_018.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,-3.971483730314993
0979.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_019.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,4.927324944024727
0980.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_020.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,6.936856978337785
0981.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_021.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,1.6848778163392168
0982.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_022.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,10.418244074916439
0983.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_023.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,-2.868034937324564
0984.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_024.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,-3.4972443652838248
0985.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_025.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,9.563775124072066
0986.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_026.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,4.909826324123969
0987.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_027.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,8.76804792855472
0988.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_028.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,3.6965467720749245
0989.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_029.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-0.0719593352178638
0990.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_030.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,11.382046353483993
0991.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_031.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/leopard.wav,10.988317579379585
0992.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_032.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/pink.wav,8.893929417088536
0993.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_033.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/volvo.wav,0.4429027445992535
0994.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_034.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/white.wav,6.804613337381742
0995.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_035.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/babble.wav,2.2194779388005355
0996.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_036.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/f16.wav,-3.168358533467317
0997.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/girl2/girl2_papercup_clean_037.wav,/home/sbplab/yuchen/GTCRN/SEtrain/speech_lib/noisex92_16k/factory1.wav,13.346271509244858
